LegacyId,Datum,Operater,A1,B1,C1,A2,B2,C2,TitlePomembnoSLO,ContentPomembnoSLO,TitleNesreceSLO,ContentNesreceSLO,TitleZastojiSLO,ContentZastojiSLO,TitleVremeSLO,ContentVremeSLO,TitleOvireSLO,ContentOvireSLO,TitleDeloNaCestiSLO,ContentDeloNaCestiSLO,TitleOpozorilaSLO,ContentOpozorilaSLO,TitleMednarodneInformacijeSLO,ContentMednarodneInformacijeSLO,TitleSplosnoSLO,ContentSplosnoSLO
1288223,2022-02-09T10:09:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na štajerski avtocesti pred uvozom Vransko proti Ljubljani, žival na cestiš?u, ovira promet.</p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na štajerski avtocesti pred uvozom Vransko proti Ljubljani, žival na cestiš?u, ovira promet.</p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288224,2022-02-09T10:09:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na štajerski avtocesti pred uvozom Vransko proti Ljubljani, žival na cestiš?u, ovira promet.</p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na štajerski avtocesti pred uvozom Vransko proti Ljubljani, žival na cestiš?u, ovira promet.</p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288225,2022-02-09T10:09:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na štajerski avtocesti pred uvozom Vransko proti Ljubljani, žival na cestiš?u, ovira promet.</p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na štajerski avtocesti pred uvozom Vransko proti Ljubljani, žival na cestiš?u, ovira promet.</p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288226,2022-02-09T10:09:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na štajerski avtocesti pred uvozom Vransko proti Ljubljani, žival na cestiš?u, ovira promet.</p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na štajerski avtocesti pred uvozom Vransko proti Ljubljani, žival na cestiš?u, ovira promet.</p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288227,2022-02-09T10:11:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288228,2022-02-09T10:11:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288229,2022-02-09T10:12:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288230,2022-02-09T10:12:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288231,2022-02-09T10:12:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288232,2022-02-09T10:12:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na pomurski avtocesti med Lenartom in Mo?no proti Mariboru, predmet na voziš?u, zaprt vozni pas.</p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288233,2022-02-09T10:19:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288234,2022-02-09T10:19:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288235,2022-02-09T10:20:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288236,2022-02-09T10:20:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Na dolenjski avtocesti pri priklju?ku Drnovo proti Ljubljani, živali ob voziš?u. </p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288237,2022-02-09T10:41:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Previdno!</p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p>Previdno!</p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288238,2022-02-09T10:41:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288239,2022-02-09T10:42:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288240,2022-02-09T10:42:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Gruškovje in Dobovec.</p>",Tovorni promet,
1288241,2022-02-09T11:00:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 12. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288242,2022-02-09T11:01:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 13. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 13. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288243,2022-02-09T11:01:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 13. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 13. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288244,2022-02-09T11:02:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 13. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 13. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
1288245,2022-02-09T11:10:00.000000,"DARS Janja Budi?, PIC",NULL,"<p><strong>Ovire</strong></p><p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p><p><strong>Dela</strong></p><p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 13. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>",NULL,,,,,,,,,,Zimske razmere,,Ovire,"<p>Na primorski avtocesti na viaduktu ?rni Kal proti Kopru, okvara vozila. </p><p></p><p></p>",Dela,"<p>Na gorenjski avtocesti bo v predoru Karavanke, danes do 13. ure, promet potekal izmeni?no enosmerno s ?akanjem pred predorom predvidoma 30 minut.</p>",Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Dobovec.</p>,Tovorni promet,
